175 1365.001139
176 1365.000143
177 1365.000046
178 1365.000021
179 1365.000011
180 1365.000007
181 1365.000004
182 1365.000003
183 1365.000002
184 1365.000002
185 1365.000001
186 1365.000001
187 1365.000001
188 1365.000001
189 1365.000001
190 1365.000000
191 1365.000000
192 1365.000000
193 1365.000000
194 1365.000000
195 1365.000000
196 1365.000000
197 1365.000000
198 1365.000000
199 1365.000000
200 1365.000000
201 1365.000000
202 1365.000000
203 1365.000000
204 1365.000000
205 1365.000000
206 1365.000000
207 1365.000000
208 1365.000000
209 1365.000000
210 1365.000000
211 1365.000000
212 1365.000000
213 1365.000000
214 1365.000000
215 1365.000000
216 1365.000000
217 1365.000000
218 1365.000000
219 1365.000000
220 1365.000000
221 1365.000000
222 1365.000000
223 1365.000000
224 1365.000000
225 1365.000000
226 1365.000000
227 1365.000000
228 1365.000000
229 1365.000000
230 1365.000000
